Name, mfcc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,spec_centroid,-,-,-,-,-,-,spec_bandwidth,-,-,-,-,-,-,spec_contrast,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,spec_flatness,-,-,-,-,-,-,rolloff,-,-,-,-,-,-,rms,-,-,-,-,-,-,f0,-,-,-,-,-,-,zero_crossing_rate,-,-,-,-,-,-
MT0028374210.mp3,0.476478,0.760922,0.763569,0.852959,0.488148,0.670479,0.000000,0.929017,0.760937,0.763292,0.791247,0.932303,1.000000,0.761889,0.758869,0.761920,0.761302,0.796167,0.758641,0.849334,0.671065,0.810062,0.762044,0.762316,0.784148,0.810028,0.887587,0.736714,0.724996,0.762341,0.761845,0.787188,0.723652,0.807531,0.656355,0.799940,0.762012,0.761316,0.781873,0.799602,0.851575,0.743027,0.732742,0.762043,0.762780,0.780755,0.731271,0.791350,0.655893,0.795972,0.761692,0.762251,0.780344,0.795967,0.846594,0.727042,0.745762,0.761708,0.761386,0.775810,0.746201,0.785233,0.698742,0.771039,0.762304,0.762008,0.775321,0.770019,0.820706,0.731054,0.748611,0.761656,0.761759,0.775101,0.749033,0.785660,0.702294,0.760267,0.761581,0.761973,0.774351,0.760978,0.798659,0.719730,0.773049,0.762769,0.763639,0.773922,0.772564,0.834038,0.743185,0.417218,0.000000,0.000134,0.141790,0.394399,1.000000,0.102300,0.737591,0.000000,0.000240,0.101389,0.744990,1.000000,0.379941,0.343673,0.033496,0.040393,0.105735,0.339276,0.705572,0.085614,0.302568,0.031913,0.031678,0.094896,0.298187,0.622494,0.129466,0.388321,0.028584,0.022613,0.111006,0.387657,0.688459,0.156639,0.431691,0.031405,0.022479,0.134931,0.425566,0.898859,0.204097,0.435866,0.033812,0.017607,0.140295,0.417221,0.847650,0.220463,0.418226,0.037588,0.031016,0.142465,0.405553,0.847767,0.179443,0.809631,0.000000,0.155022,0.102613,0.815757,1.000000,0.185599,0.000001,0.036334,1.000000,0.000003,0.000001,0.000081,0.000000,0.555764,0.000046,0.000000,0.202389,0.575479,1.000000,0.062208,0.071243,1.000000,0.475131,0.040613,0.063634,0.213764,0.000000,0.016082,0.000000,0.009110,0.069606,0.005076,1.000000,0.001029,0.011222,0.299530,1.000000,0.005472,0.010040,0.050274,0.000000
MT0030036616.mp3,0.489444,0.716126,0.719877,0.816241,0.502358,0.714829,0.000000,0.836219,0.717178,0.718259,0.768750,0.836471,1.000000,0.641006,0.728012,0.718434,0.718183,0.755192,0.721879,0.867662,0.645651,0.749512,0.716314,0.717620,0.747829,0.753676,0.813504,0.642496,0.703187,0.716788,0.717339,0.747264,0.703363,0.799286,0.601527,0.725578,0.717231,0.717021,0.735473,0.724677,0.773523,0.666177,0.690069,0.716905,0.716725,0.739205,0.691274,0.744250,0.625969,0.721893,0.717204,0.717103,0.737164,0.721718,0.785455,0.645346,0.705672,0.717140,0.716645,0.733706,0.705532,0.754950,0.646821,0.713232,0.717048,0.717353,0.734337,0.713344,0.763618,0.655529,0.708380,0.717151,0.717244,0.732595,0.708899,0.759522,0.651701,0.724516,0.717392,0.716650,0.732144,0.724335,0.771969,0.682420,0.710810,0.717131,0.716999,0.731948,0.710742,0.749320,0.666308,0.368943,0.000000,0.000099,0.164505,0.357555,1.000000,0.056784,0.657075,0.000000,0.000230,0.131279,0.660777,1.000000,0.249577,0.437629,0.016582,0.034216,0.122759,0.441169,1.000000,0.107354,0.317668,0.014254,0.005379,0.100271,0.310034,0.615413,0.092911,0.403389,0.007405,0.013228,0.108432,0.403517,0.755572,0.089913,0.388336,0.014085,0.005344,0.090143,0.385787,0.718551,0.176161,0.401337,0.021698,0.020671,0.091252,0.391792,0.731668,0.200377,0.396957,0.028240,0.021314,0.089316,0.378907,0.700295,0.253864,0.747340,0.005242,0.000000,0.076696,0.749219,0.941519,0.529981,0.003108,0.337927,1.000000,0.004513,0.001218,0.028422,0.000000,0.561791,0.000000,0.000043,0.207767,0.596061,1.000000,0.039626,0.073128,1.000000,0.999867,0.069670,0.048533,0.288281,0.000000,0.033217,0.000000,0.002035,0.121284,0.008407,1.000000,0.001479,0.021899,0.383299,1.000000,0.016173,0.018392,0.115343,0.000000
MT0030481897.mp3,0.277035,0.713436,0.712158,0.817615,0.285106,0.510584,0.000000,0.933161,0.712314,0.714709,0.756140,0.942389,1.000000,0.713416,0.727984,0.713334,0.711949,0.764846,0.721426,0.809120,0.606304,0.716169,0.713579,0.713026,0.731568,0.715597,0.769386,0.665383,0.723193,0.714357,0.713981,0.728193,0.719751,0.768410,0.682489,0.706843,0.713240,0.712581,0.729307,0.707358,0.748814,0.666954,0.705506,0.712824,0.714290,0.724012,0.706038,0.733603,0.666686,0.701564,0.713685,0.713375,0.723729,0.701372,0.735148,0.677516,0.700487,0.713561,0.713344,0.722637,0.700643,0.730851,0.677208,0.709371,0.713714,0.713539,0.722655,0.709380,0.739824,0.684030,0.712183,0.713719,0.713956,0.721938,0.711753,0.745317,0.686501,0.707516,0.713899,0.714313,0.722099,0.707071,0.745689,0.679450,0.703663,0.713512,0.714344,0.722166,0.704011,0.734360,0.677791,0.203294,0.000000,0.013740,0.048226,0.195981,1.000000,0.131313,0.285457,0.000000,0.004502,0.064906,0.270804,1.000000,0.191629,0.387638,0.026295,0.022400,0.121153,0.395208,0.700463,0.138522,0.382502,0.027773,0.034371,0.108491,0.384688,0.716453,0.122979,0.478701,0.034621,0.050557,0.096411,0.474318,0.806682,0.236237,0.512935,0.027109,0.031854,0.097164,0.512079,0.764381,0.270264,0.599239,0.024955,0.032200,0.152908,0.607452,1.000000,0.273957,0.557061,0.028283,0.000000,0.200667,0.572204,0.937947,0.243087,0.568700,0.011366,0.126054,0.078264,0.568511,0.811285,0.286702,0.000000,0.028238,1.000000,0.000006,0.000000,0.000200,0.000000,0.157700,0.000000,0.005946,0.055080,0.150361,1.000000,0.075651,0.041498,1.000000,0.709574,0.036238,0.028883,0.205993,0.000000,0.006252,0.000103,0.052592,0.037668,0.002106,1.000000,0.000000,0.016878,0.562366,1.000000,0.005201,0.014485,0.059113,0.000000
MT0034186620.mp3,0.520297,0.744895,0.751736,0.833041,0.537409,0.662718,0.000000,0.939338,0.745942,0.749082,0.775201,0.941931,1.000000,0.747037,0.720557,0.747788,0.748537,0.771755,0.717450,0.819794,0.647778,0.809877,0.747435,0.748562,0.764918,0.809594,0.888553,0.747036,0.716557,0.746962,0.747033,0.769746,0.717688,0.789594,0.657226,0.784468,0.747405,0.747113,0.764035,0.783317,0.845501,0.742733,0.730948,0.746622,0.746590,0.763151,0.731673,0.776928,0.685663,0.762146,0.747407,0.747472,0.762889,0.761387,0.821049,0.720806,0.728175,0.746477,0.746914,0.763569,0.728490,0.774751,0.676976,0.757935,0.747244,0.747204,0.757842,0.757054,0.793517,0.721032,0.747508,0.747599,0.748390,0.760067,0.746919,0.805536,0.712881,0.740357,0.746623,0.747119,0.757251,0.740990,0.771503,0.703735,0.753849,0.747515,0.746994,0.759880,0.752492,0.796389,0.713713,0.469011,0.000054,0.000000,0.129367,0.444104,1.000000,0.203737,0.629910,0.000082,0.000000,0.110454,0.618129,1.000000,0.339550,0.368741,0.043026,0.058639,0.113907,0.362558,0.778837,0.132888,0.338892,0.036669,0.043248,0.097320,0.335109,0.726624,0.155930,0.421494,0.032617,0.029088,0.105369,0.416881,0.694342,0.196250,0.427481,0.035686,0.034754,0.107384,0.422714,0.711901,0.231095,0.451930,0.032418,0.026348,0.111639,0.448949,0.751964,0.232356,0.478026,0.035680,0.024787,0.135112,0.471458,0.849499,0.252786,0.829097,0.000000,0.124436,0.109838,0.844578,1.000000,0.245575,0.000001,0.049726,1.000000,0.000002,0.000001,0.000053,0.000000,0.492298,0.000079,0.000000,0.159414,0.477487,1.000000,0.151117,0.506113,1.000000,0.000000,0.453717,0.497408,0.690618,0.392361,0.007936,0.000000,0.039052,0.041122,0.003165,1.000000,0.000153,0.027466,0.555307,1.000000,0.006293,0.025162,0.088066,0.000000
MT0034577404.mp3,0.489810,0.751157,0.762700,0.820426,0.496861,0.644330,0.000000,0.910883,0.752163,0.754909,0.787053,0.915173,1.000000,0.768357,0.788082,0.753372,0.753229,0.774220,0.787652,0.862402,0.726458,0.792736,0.752872,0.753698,0.770228,0.793213,0.842215,0.713726,0.753767,0.752592,0.753570,0.769523,0.755207,0.801547,0.694627,0.766256,0.753615,0.754749,0.766047,0.765768,0.825857,0.726161,0.747986,0.752313,0.754276,0.766114,0.749383,0.782077,0.686749,0.761144,0.753313,0.753454,0.763642,0.760867,0.798691,0.724794,0.735902,0.752724,0.753539,0.764848,0.736519,0.770304,0.691039,0.751654,0.753191,0.753248,0.763847,0.751790,0.788668,0.714352,0.745447,0.752946,0.753378,0.762661,0.745691,0.773096,0.711056,0.754091,0.753228,0.753721,0.762135,0.754231,0.785677,0.725573,0.738376,0.753099,0.753623,0.762770,0.738367,0.770856,0.704178,0.300956,0.000000,0.000749,0.125546,0.271490,1.000000,0.116272,0.582811,0.000289,0.000000,0.131637,0.561698,1.000000,0.285782,0.489842,0.023333,0.032159,0.116806,0.478797,1.000000,0.187129,0.343475,0.019731,0.022314,0.090995,0.336741,0.666610,0.100074,0.446549,0.016469,0.011174,0.096276,0.439389,0.781018,0.202198,0.421264,0.014994,0.012702,0.090024,0.417988,0.697329,0.186770,0.421924,0.018285,0.007874,0.098657,0.413980,0.725092,0.209906,0.367000,0.043575,0.087215,0.092986,0.345870,0.850674,0.231849,0.714596,0.016265,0.000000,0.082027,0.706794,0.941072,0.550343,0.000117,0.160538,1.000000,0.000223,0.000044,0.002296,0.000000,0.365341,0.000122,0.000000,0.200432,0.314771,1.000000,0.068188,0.296709,0.143145,1.000000,0.086139,0.291988,0.555027,0.000000,0.007047,0.000399,0.063397,0.031101,0.004032,1.000000,0.000000,0.001357,0.173735,1.000000,0.000479,0.001117,0.011582,0.000000
MT0033410438.mp3,0.453840,0.698094,0.700903,0.796399,0.462157,0.631240,0.000000,0.914537,0.698457,0.700162,0.738913,0.916477,1.000000,0.700006,0.649238,0.699800,0.698679,0.740680,0.642733,0.768618,0.564308,0.750002,0.698900,0.698039,0.735058,0.753103,0.837051,0.660055,0.661895,0.699160,0.698232,0.731062,0.661994,0.746705,0.563555,0.719886,0.699711,0.699136,0.722591,0.717535,0.809012,0.668273,0.698985,0.699476,0.698605,0.719326,0.697808,0.763224,0.650155,0.660538,0.699250,0.698811,0.716494,0.659785,0.713345,0.607816,0.717489,0.699021,0.698616,0.714444,0.717790,0.768030,0.676338,0.687108,0.699647,0.699532,0.714156,0.685769,0.756317,0.644191,0.689367,0.699339,0.698544,0.714213,0.688149,0.730088,0.643167,0.692675,0.699193,0.698904,0.711394,0.692213,0.730037,0.653072,0.689827,0.699276,0.698746,0.711110,0.689046,0.732739,0.654047,0.318838,0.000157,0.000000,0.152836,0.278455,1.000000,0.084281,0.595643,0.000598,0.000000,0.179412,0.583806,1.000000,0.269659,0.485008,0.030415,0.048300,0.105057,0.473035,0.967310,0.113474,0.316761,0.026848,0.025293,0.094212,0.309039,0.631802,0.133995,0.381011,0.024049,0.026833,0.096283,0.375500,0.707059,0.149332,0.376024,0.018921,0.014928,0.081628,0.376081,0.578996,0.187966,0.472150,0.024490,0.019787,0.101373,0.467038,0.783755,0.247612,0.636456,0.015381,0.005824,0.169491,0.644389,1.000000,0.259327,0.442815,0.026477,0.000000,0.199297,0.437551,0.896856,0.220043,0.000000,0.040274,1.000000,0.000000,0.000000,0.000008,0.000000,0.503806,0.000312,0.000000,0.258265,0.445143,1.000000,0.078839,0.779474,0.000000,0.829734,0.653807,0.790392,1.000000,0.578913,0.015421,0.000000,0.018366,0.051148,0.008969,1.000000,0.000730,0.043840,0.843805,1.000000,0.030083,0.029398,0.228619,0.000000
MT0013280170.mp3,0.316899,0.731440,0.731693,0.814211,0.311401,0.577802,0.000000,0.912802,0.730377,0.733162,0.764030,0.914841,1.000000,0.731179,0.697898,0.730021,0.732994,0.772676,0.701987,0.775737,0.519854,0.771296,0.730907,0.731282,0.754109,0.772122,0.848530,0.702367,0.737076,0.730379,0.731515,0.751118,0.740377,0.783267,0.671524,0.718545,0.730525,0.731198,0.747538,0.720580,0.754590,0.654339,0.735406,0.730886,0.731465,0.745964,0.737008,0.786549,0.688503,0.712431,0.730822,0.731384,0.741452,0.713010,0.744563,0.678870,0.718791,0.730826,0.731450,0.741477,0.718851,0.751135,0.682707,0.720303,0.731306,0.730768,0.741405,0.719533,0.752969,0.689448,0.719192,0.731759,0.731312,0.740481,0.718323,0.750879,0.695451,0.719401,0.731699,0.731358,0.739222,0.718630,0.748123,0.696859,0.717277,0.731344,0.731828,0.739002,0.717108,0.747729,0.693191,0.352399,0.000000,0.001251,0.107832,0.347459,1.000000,0.156961,0.465277,0.000000,0.000334,0.088474,0.452647,1.000000,0.279394,0.487150,0.027825,0.049264,0.111037,0.481260,1.000000,0.210721,0.342210,0.016192,0.019868,0.095764,0.346989,0.629357,0.094609,0.381999,0.018032,0.011179,0.103340,0.378443,0.726830,0.134180,0.335105,0.024777,0.018039,0.087853,0.327165,0.624067,0.169183,0.353558,0.023530,0.011477,0.079340,0.345599,0.570717,0.201973,0.525288,0.024727,0.013088,0.143218,0.511475,0.976579,0.273934,0.419851,0.000000,0.010261,0.103370,0.450567,0.698677,0.212749,0.000000,0.041530,1.000000,0.000002,0.000000,0.000041,0.000000,0.404499,0.000000,0.000008,0.147814,0.404252,1.000000,0.111755,0.005621,0.288127,1.000000,0.004858,0.004146,0.036534,0.000000,0.013730,0.000127,0.047952,0.038999,0.015523,1.000000,0.000000,0.003576,0.260421,1.000000,0.001277,0.003046,0.023206,0.000000
MT0031827474.mp3,0.425139,0.774642,0.788341,0.870356,0.441278,0.547688,0.000000,0.936208,0.776847,0.778647,0.823668,0.949220,1.000000,0.778184,0.676489,0.780169,0.780727,0.809838,0.669315,0.785012,0.628071,0.779349,0.778096,0.777524,0.796650,0.779227,0.820280,0.721209,0.758847,0.778054,0.777237,0.790883,0.758364,0.787816,0.723831,0.756023,0.778079,0.777913,0.789094,0.756033,0.790966,0.722515,0.755833,0.778487,0.777329,0.794351,0.753863,0.802557,0.712321,0.752446,0.779001,0.778321,0.790618,0.750393,0.795065,0.723088,0.738183,0.778044,0.777395,0.797937,0.739665,0.788361,0.693151,0.742732,0.777940,0.776856,0.797704,0.744522,0.786056,0.700814,0.762320,0.778716,0.778063,0.798659,0.761182,0.820105,0.711215,0.770742,0.777012,0.778383,0.794907,0.773628,0.803027,0.721927,0.772795,0.777146,0.779082,0.792094,0.774816,0.808733,0.723922,0.381427,0.000000,0.001543,0.091882,0.364989,1.000000,0.235750,0.429188,0.000000,0.000610,0.130051,0.386376,1.000000,0.275736,0.278118,0.016601,0.025697,0.079075,0.275598,0.665354,0.039942,0.535950,0.000000,0.013799,0.101406,0.542378,0.877584,0.185091,0.627135,0.012180,0.021552,0.086497,0.621784,0.975331,0.276018,0.576937,0.006906,0.010840,0.064220,0.573279,0.778885,0.310064,0.612459,0.003579,0.055902,0.056520,0.609770,0.847455,0.299888,0.693293,0.007212,0.006523,0.093979,0.681590,0.905991,0.354720,0.751002,0.020827,0.008899,0.086768,0.737004,1.000000,0.572178,0.000000,0.028981,1.000000,0.000006,0.000000,0.000214,0.000000,0.312627,0.000000,0.001095,0.097567,0.294695,1.000000,0.187063,0.398631,0.000000,1.000000,0.364602,0.399589,0.462073,0.344351,0.020828,0.000000,0.040182,0.040032,0.013256,1.000000,0.000195,0.004003,0.186270,1.000000,0.000064,0.003827,0.018087,0.000000
MT0015026293.mp3,0.565392,0.774815,0.792192,0.859833,0.583767,0.698325,0.000000,0.889486,0.778648,0.777890,0.813370,0.885640,1.000000,0.778131,0.760389,0.778112,0.777093,0.816562,0.758065,0.855234,0.663116,0.798581,0.777393,0.778201,0.802078,0.800808,0.851385,0.701213,0.751265,0.778531,0.778355,0.803164,0.749175,0.856358,0.689602,0.787077,0.777943,0.777409,0.796533,0.787843,0.836549,0.733134,0.757447,0.777549,0.778000,0.798318,0.757479,0.805716,0.690615,0.802851,0.779175,0.779370,0.796976,0.799228,0.890088,0.765144,0.754554,0.777393,0.778332,0.799433,0.756622,0.811161,0.685276,0.788981,0.778551,0.778118,0.794545,0.786990,0.850466,0.748158,0.761731,0.777763,0.777629,0.794166,0.763255,0.804582,0.711251,0.791085,0.778160,0.777413,0.793731,0.791061,0.838560,0.755966,0.762181,0.778154,0.778066,0.793454,0.762367,0.818274,0.716075,0.493680,0.000000,0.000054,0.135262,0.488231,1.000000,0.158176,0.622196,0.000111,0.000000,0.127039,0.616301,1.000000,0.303321,0.404439,0.027123,0.045024,0.108929,0.393563,0.918710,0.093764,0.350270,0.014571,0.015489,0.089216,0.348649,0.637581,0.091787,0.421954,0.013720,0.016525,0.093113,0.419161,0.710722,0.157301,0.491011,0.007389,0.022064,0.085549,0.492713,0.844057,0.229108,0.477515,0.014713,0.009980,0.098323,0.474019,0.803527,0.228973,0.507884,0.017065,0.011384,0.118102,0.502513,0.910575,0.235747,0.762467,0.000000,0.001830,0.105279,0.783257,1.000000,0.468317,0.000174,0.151263,1.000000,0.000337,0.000074,0.003528,0.000000,0.565419,0.000091,0.000000,0.193045,0.565568,1.000000,0.105164,0.837539,0.380954,0.000000,0.760087,0.843048,1.000000,0.709189,0.013817,0.000000,0.032723,0.044437,0.005660,1.000000,0.000303,0.432063,0.661838,0.211527,0.113720,0.436782,1.000000,0.000000
MT0001661022.mp3,0.368772,0.723738,0.726594,0.797257,0.368566,0.547202,0.000000,0.931889,0.721883,0.730660,0.766971,0.942543,1.000000,0.693591,0.751828,0.723984,0.724551,0.751223,0.753718,0.841128,0.665219,0.742565,0.724277,0.723134,0.744635,0.741812,0.794492,0.691406,0.720899,0.723714,0.724519,0.741311,0.721452,0.766179,0.662539,0.720736,0.724201,0.724424,0.744201,0.721173,0.780468,0.658899,0.713795,0.723912,0.723918,0.741131,0.714817,0.757252,0.658877,0.703355,0.724342,0.723493,0.739732,0.703245,0.741476,0.660687,0.709083,0.724384,0.723903,0.738658,0.708965,0.754411,0.657754,0.711125,0.724386,0.724004,0.736784,0.710833,0.748218,0.676356,0.710491,0.724116,0.725152,0.738205,0.709986,0.748450,0.658937,0.721827,0.724408,0.724491,0.735102,0.721925,0.755728,0.685171,0.710801,0.724001,0.724528,0.736175,0.711092,0.740160,0.668768,0.175347,0.000000,0.002689,0.104314,0.148292,1.000000,0.077504,0.452118,0.000000,0.000582,0.126168,0.429835,1.000000,0.260354,0.441563,0.023830,0.038633,0.114051,0.429761,1.000000,0.149132,0.422065,0.015875,0.022898,0.107566,0.415206,0.964392,0.139480,0.523471,0.010356,0.012210,0.095160,0.522128,0.884591,0.240245,0.482282,0.009617,0.005976,0.093969,0.475793,0.768681,0.221906,0.507312,0.018771,0.010108,0.114507,0.496304,0.895948,0.243806,0.476636,0.019586,0.000000,0.126067,0.456208,0.863674,0.247125,0.740475,0.014843,0.001971,0.078930,0.732688,0.970727,0.569469,0.000016,0.084660,1.000000,0.000091,0.000002,0.001245,0.000000,0.209661,0.000000,0.000492,0.173230,0.154999,1.000000,0.064507,0.024104,0.414524,1.000000,0.013308,0.020883,0.095772,0.000000,0.017793,0.000000,0.010965,0.060367,0.008440,1.000000,0.000945,0.000464,0.096280,1.000000,0.000414,0.000360,0.007114,0.000000
MT0000901959.mp3,0.480174,0.688744,0.689876,0.832427,0.493939,0.788664,0.000000,0.865939,0.689092,0.689117,0.748404,0.868631,1.000000,0.684390,0.733137,0.689296,0.688378,0.734108,0.735944,0.840149,0.608391,0.732972,0.689458,0.690081,0.716959,0.734308,0.811689,0.630808,0.720065,0.689052,0.690452,0.713066,0.720750,0.790844,0.631342,0.705770,0.688743,0.691511,0.708236,0.706955,0.756872,0.625836,0.699189,0.688210,0.690859,0.708746,0.703464,0.744095,0.620375,0.703169,0.689294,0.689099,0.705894,0.703832,0.747303,0.658237,0.687700,0.688447,0.691653,0.706233,0.689802,0.749102,0.607919,0.695955,0.689592,0.689910,0.705518,0.696967,0.746621,0.655496,0.686952,0.688893,0.689915,0.703061,0.688229,0.725313,0.634386,0.695322,0.688794,0.691098,0.703913,0.696169,0.743529,0.636675,0.695079,0.689591,0.690457,0.705612,0.694992,0.746477,0.637153,0.352634,0.000127,0.000000,0.187661,0.308882,1.000000,0.064878,0.598841,0.000306,0.000000,0.179853,0.581346,1.000000,0.212661,0.375580,0.026228,0.068182,0.091932,0.366734,1.000000,0.176894,0.280618,0.015271,0.010300,0.078849,0.273947,0.566764,0.118300,0.335320,0.009311,0.009511,0.088804,0.335982,0.630577,0.105138,0.320475,0.013308,0.000000,0.084714,0.313156,0.577357,0.142383,0.319653,0.018892,0.015018,0.074097,0.311435,0.564154,0.135468,0.353973,0.028171,0.030822,0.100531,0.332377,0.807054,0.201008,0.547263,0.020856,0.015151,0.054402,0.539983,0.746885,0.433697,0.000195,0.145925,1.000000,0.000399,0.000054,0.004679,0.000000,0.381456,0.000151,0.000000,0.263437,0.321566,1.000000,0.017807,0.723549,0.771864,0.000000,0.641397,0.718450,1.000000,0.538720,0.004607,0.000885,0.093079,0.027257,0.002465,1.000000,0.000000,0.006908,0.332589,1.000000,0.005061,0.005471,0.045645,0.000000
MT0000348553.mp3,0.390600,0.771718,0.771653,0.900980,0.388295,0.699449,0.000000,0.909967,0.770554,0.776063,0.812345,0.913571,1.000000,0.663008,0.814623,0.771626,0.772377,0.797697,0.815229,0.884860,0.706033,0.819239,0.770848,0.773212,0.799218,0.824186,0.888512,0.701548,0.805450,0.771202,0.773300,0.794303,0.807938,0.877103,0.719569,0.779034,0.771370,0.771529,0.796408,0.781254,0.822850,0.704454,0.772207,0.771200,0.772271,0.790729,0.775230,0.822700,0.708718,0.794449,0.772467,0.771852,0.788930,0.792533,0.859517,0.745822,0.763552,0.771417,0.771946,0.789853,0.765027,0.806866,0.699388,0.776943,0.772072,0.772523,0.786954,0.777582,0.821532,0.733995,0.774542,0.772753,0.772049,0.786595,0.772322,0.824790,0.738172,0.766799,0.771618,0.772690,0.785404,0.767551,0.807015,0.717632,0.769535,0.772965,0.774011,0.784651,0.768277,0.824974,0.735695,0.260094,0.000000,0.000420,0.129474,0.247270,1.000000,0.051186,0.604186,0.000134,0.000000,0.146812,0.616515,1.000000,0.222150,0.482844,0.020015,0.036232,0.092322,0.469448,1.000000,0.245303,0.358883,0.008093,0.004765,0.091102,0.356793,0.665881,0.118827,0.389575,0.006827,0.000000,0.093201,0.386848,0.748273,0.167967,0.350050,0.016491,0.012417,0.083717,0.338541,0.719409,0.139645,0.359265,0.012973,0.001774,0.072572,0.349453,0.642813,0.209094,0.436471,0.015829,0.001615,0.121416,0.422301,0.795087,0.225444,0.613848,0.013440,0.000432,0.074328,0.603762,0.852488,0.468028,0.000034,0.087382,1.000000,0.000138,0.000008,0.002261,0.000000,0.381577,0.000137,0.000000,0.243363,0.337994,1.000000,0.013886,0.412927,1.000000,0.000000,0.384127,0.403152,0.561112,0.335412,0.008166,0.000000,0.030379,0.040001,0.004388,1.000000,0.000350,0.000660,0.108639,1.000000,0.000579,0.000488,0.009323,0.000000
MT0030282917.mp3,0.607159,0.756748,0.781373,0.825845,0.613531,0.754286,0.000000,0.907268,0.759958,0.759599,0.791409,0.906938,1.000000,0.783889,0.761642,0.759823,0.760058,0.781879,0.761089,0.835782,0.681963,0.802620,0.760137,0.760145,0.777224,0.802489,0.855046,0.752281,0.765135,0.758647,0.762079,0.777874,0.768144,0.809197,0.686167,0.793003,0.759725,0.760441,0.771268,0.793171,0.829920,0.744358,0.766439,0.759028,0.761945,0.773072,0.766986,0.806759,0.702398,0.764534,0.759720,0.760323,0.772443,0.765558,0.807021,0.718327,0.745608,0.759349,0.760690,0.770914,0.746026,0.774223,0.703543,0.760664,0.759824,0.760389,0.769737,0.760993,0.800061,0.731051,0.750312,0.760265,0.760119,0.770315,0.749887,0.791157,0.721095,0.760333,0.759951,0.760254,0.769322,0.760226,0.794497,0.727933,0.752724,0.760147,0.760486,0.769774,0.753017,0.787477,0.722884,0.510697,0.000179,0.000000,0.143739,0.494270,1.000000,0.214488,0.684347,0.000297,0.000000,0.126749,0.664105,1.000000,0.360954,0.392438,0.034263,0.080002,0.100650,0.377904,1.000000,0.122320,0.348909,0.017838,0.036336,0.091862,0.347456,0.850057,0.109739,0.435210,0.016167,0.011550,0.096660,0.430020,0.751471,0.170466,0.414326,0.016083,0.010098,0.082343,0.410228,0.681839,0.190362,0.417442,0.019350,0.011150,0.089870,0.412011,0.735744,0.235393,0.431313,0.026612,0.026790,0.114980,0.411165,0.876092,0.216654,0.698472,0.007989,0.000000,0.088959,0.700893,0.931164,0.482739,0.001592,0.360486,1.000000,0.001966,0.000754,0.016076,0.000000,0.546795,0.000119,0.000000,0.177647,0.520302,1.000000,0.166272,0.144283,0.430248,1.000000,0.043228,0.139010,0.341006,0.000000,0.006734,0.000836,0.094269,0.027008,0.003045,1.000000,0.000000,0.092444,1.000000,0.080423,0.000221,0.085825,0.268977,0.000000
MT0001980613.mp3,0.547815,0.724325,0.732481,0.828945,0.575700,0.713589,0.000000,0.884160,0.726588,0.727596,0.761341,0.882293,1.000000,0.726636,0.713208,0.726927,0.727322,0.747566,0.713240,0.795578,0.646430,0.761772,0.727053,0.726277,0.748707,0.760133,0.830630,0.705800,0.738947,0.725952,0.726854,0.744817,0.741618,0.784272,0.676913,0.730122,0.726157,0.726816,0.743919,0.731260,0.780880,0.670058,0.730120,0.727570,0.727623,0.741123,0.728792,0.786179,0.696606,0.729727,0.725510,0.728188,0.739267,0.731042,0.761955,0.681682,0.727036,0.726883,0.726388,0.736873,0.726670,0.762109,0.698955,0.732180,0.727070,0.727289,0.740829,0.731723,0.782314,0.692122,0.713613,0.726522,0.727331,0.737356,0.713863,0.751340,0.668739,0.734181,0.727600,0.727422,0.739886,0.732267,0.783248,0.707754,0.710925,0.726149,0.726743,0.739578,0.712341,0.748852,0.666297,0.389358,0.000000,0.000374,0.102849,0.387903,1.000000,0.166923,0.603662,0.000000,0.000277,0.110330,0.606641,1.000000,0.256899,0.453507,0.034623,0.080930,0.106189,0.441765,1.000000,0.184000,0.334315,0.018237,0.018039,0.082026,0.332869,0.626141,0.130708,0.439755,0.016873,0.018499,0.103512,0.435731,0.853617,0.198862,0.429845,0.014601,0.004401,0.086880,0.425298,0.698199,0.220552,0.451276,0.010888,0.004542,0.086528,0.452265,0.663326,0.230444,0.474204,0.027993,0.014133,0.155735,0.440003,0.937939,0.239518,0.680795,0.012510,0.000000,0.073875,0.683167,0.879247,0.516512,0.000056,0.080874,1.000000,0.000089,0.000033,0.001564,0.000000,0.406822,0.000000,0.000146,0.130188,0.402212,1.000000,0.154721,0.800904,0.533073,0.000000,0.726889,0.799915,1.000000,0.663376,0.006895,0.000133,0.051145,0.033529,0.003381,1.000000,0.000000,0.014373,0.355518,1.000000,0.000527,0.013703,0.058137,0.000000
